hour_of_day,month,temperature_c,radiation_w_m2,kwh_generated
18,6,21.523929945078894,262.74798036389626,2.4624705917988785
19,6,23.688290384787507,1.5145706479896387e-13,1.3929730069683512e-15
20,6,20.55442146919777,0.0,0.0
21,6,18.391652547264005,0.0,0.0
22,6,14.061825222304977,0.0,0.0
23,6,14.910262155368814,0.0,0.0
0,6,13.273298735365588,0.0,0.0
1,6,13.440424825729597,0.0,0.0
2,6,10.177070149951795,0.0,0.0
3,6,11.843440124870627,0.0,0.0
4,6,12.38640097502128,0.0,0.0
5,6,12.56530003963249,0.0,0.0
6,6,14.417855090371985,279.8230906248801,2.6147696768021995
7,6,16.55869709543806,575.8230415653774,5.586826743706043
8,6,16.8088261262552,735.6051341587035,7.124602348590382
9,6,21.06984059391947,912.3763829725419,7.839459124212433
10,6,22.23958155107992,1061.765821027665,9.133722862469323
11,6,20.143237151116864,1147.7715082930447,9.95228751883518
12,6,23.187365168874813,1177.18514090342,10.4144484695279
13,6,24.257463398628822,1129.338193241541,10.509420950876459
14,6,27.790265695951902,1119.3419647862029,9.986627376768045
15,6,23.84716094797786,926.9776847130901,8.650396802365234
16,6,26.320723321106318,760.4061097079953,6.444930501861873
17,6,23.21960767886947,499.57490729587374,4.8617983502827515
18,6,21.888846705021898,311.2947763901777,2.7140519340765388
19,6,19.992233188749356,1.5264824916624368e-13,1.4294137495742165e-15
20,6,19.120964780534838,0.0,0.0
21,6,16.787243267356413,0.0,0.0
22,6,11.803495463815109,0.0,0.0
23,6,12.801363134340829,0.0,0.0
0,6,11.32112125975281,0.0,0.0
1,6,13.001567045760241,0.0,0.0
2,6,13.186570240940934,0.0,0.0
3,6,11.340340575806703,0.0,0.0
4,6,10.730119674403436,0.0,0.0
5,6,14.192665130966958,0.0,0.0
6,6,16.376590884024733,263.46642865894984,2.484812306677801
7,6,15.783858101092354,504.3725819755091,4.866668211211223
8,6,21.027697312830725,720.9598276909845,6.957869298899333
9,6,18.843349594552876,951.8253071474358,8.460511224194878
10,6,21.168520055988147,1163.5252628450678,11.595848584999843
11,6,24.173964155476078,1221.2705463833834,10.729117069996123
12,6,23.675532301262624,1227.9054061013608,11.626529420658548
13,6,26.667511171180255,1302.0295450213266,11.781317672489473
14,6,25.68018790760175,1022.7212773342984,9.628659455048115
15,6,25.766379109533176,1062.2711865560163,10.33970922027992
16,6,24.435422034480318,784.3719380286809,7.029820552030395
17,6,24.974292854930543,547.549410129883,4.932826033492081
18,6,21.554023725181395,261.15955251072853,2.3998232329780205
19,6,20.968488779129256,1.446235980787049e-13,1.2381958241583265e-15
20,6,18.116087560017878,0.0,0.0
21,6,18.47041369850102,0.0,0.0
22,6,14.869741877723765,0.0,0.0
23,6,16.93238077552288,0.0,0.0
0,6,11.712584900808892,0.0,0.0
1,6,14.01618455321508,0.0,0.0
2,6,11.035374422207589,0.0,0.0
3,6,10.441088595962182,0.0,0.0
4,6,11.856422038598325,0.0,0.0
5,6,13.311320755212108,0.0,0.0
6,6,15.443444883431567,266.6633097656607,2.5018768045781647
7,6,14.150193433037796,495.27124656458034,4.65962911987839
8,6,16.01366651918796,837.3910445769715,7.796581686133244
9,6,22.249181106852937,911.3121297668937,8.588070225942852
10,6,21.484906431843157,1124.3800129003969,10.917345242295616
11,6,24.41942100443601,1296.0634413995654,12.46285727905529
12,6,23.878175922435076,1163.4314712454059,10.167621323935888
13,6,25.539643627330438,1237.6494414089445,10.81658491612017
14,6,24.19688284170222,1041.7450290959027,9.559723935402888
15,6,24.797168945070677,923.5936797103885,8.781336963461541
16,6,24.45215531847376,834.2779591988742,8.02912388432889
17,6,22.56432526074483,589.4278116340337,5.155011467822336
18,6,20.369360353796218,259.988569673636,2.3483573442544214
19,6,21.91450203497913,1.543379468755852e-13,1.4256072422412388e-15
20,6,16.820340968266642,0.0,0.0
21,6,17.743939730115386,0.0,0.0
22,6,14.719888324480685,0.0,0.0
23,6,14.217028859865495,0.0,0.0
0,6,10.293735266576633,0.0,0.0
1,6,9.17980152218491,0.0,0.0
2,6,11.317432127536478,0.0,0.0
3,6,10.139553240457538,0.0,0.0
4,6,15.162689162681623,0.0,0.0
5,6,10.277850678610836,0.0,0.0
6,6,13.791035446781313,299.4383839040568,2.697272357037512
7,6,20.61150183925078,518.2890720632834,4.92459064917973
8,6,20.599962844689987,824.9603072009329,7.383394031085042
9,6,18.73495245469687,934.0685711735238,8.595728759246294
10,6,24.197277803133147,1119.8474431327656,10.405707680959093
11,6,24.51146767087946,1160.712143675553,11.120092031527369
12,6,26.90894596919759,1206.1733389102367,10.214773575640645
13,6,24.57228443291903,1268.1061804002563,11.300267490619241
14,6,22.952611849627047,1182.875641113419,10.891061444285109
15,6,25.68017199789028,976.398677455203,8.636766262937707
16,6,25.70002987664651,795.1029194430864,7.199640725218713
17,6,24.39351969202383,597.4193321034305,5.133465097906547
18,6,22.065052962217234,307.8781546667251,2.9067327551558084
19,6,20.59946393955682,1.6782824279323092e-13,1.4520842205396897e-15
20,6,18.156556953979937,0.0,0.0
21,6,19.249197191339633,0.0,0.0
22,6,15.050389588927038,0.0,0.0
23,6,16.665187882571527,0.0,0.0
0,6,10.537324741000978,0.0,0.0
1,6,14.6340788274712,0.0,0.0
2,6,11.183782873666459,0.0,0.0
3,6,10.184443496110955,0.0,0.0
4,6,12.068360091368609,0.0,0.0
5,6,12.279464208790557,0.0,0.0
6,6,12.453101418460681,294.62584325331295,2.9198023531775563
7,6,14.646844993145287,554.8370864274921,5.489537600684655
8,6,17.481015250958357,739.668766553317,6.48554744211186
9,6,19.422829623633408,1093.2190892356512,10.81166620560527
10,6,23.379587091878456,1028.0467161817285,10.024488656926478
11,6,25.133739867078095,1105.7931573317007,9.730971179931558
12,6,24.39767160113482,1313.9906941758313,13.003092835229541
13,6,25.970776520263954,1140.4267547294626,10.174943847416232
14,6,27.432246368459566,1197.0899505412604,11.489645501820565
15,6,25.814154520058032,906.7168286458475,7.9645134271598685
16,6,24.868991932742258,811.2986224478909,7.929697562168195
17,6,24.97267674953719,511.75443203970076,4.791774669907893
18,6,22.80984198452382,271.21133141529106,2.5491372546179876
19,6,17.789572492176607,1.5108381761901588e-13,1.3096133296173918e-15
20,6,16.40966917657622,0.0,0.0
21,6,13.918600191801485,0.0,0.0
22,6,15.846638507712258,0.0,0.0
23,6,14.672649459880027,0.0,0.0
0,6,12.558939539108037,0.0,0.0
1,6,12.368852046817763,0.0,0.0
2,6,9.777755216073352,0.0,0.0
3,6,9.693575064159486,0.0,0.0
4,6,12.824613377258672,0.0,0.0
5,6,14.108115316408758,0.0,0.0
6,6,14.14136490694186,302.5923556382059,2.6448098386155094
7,6,16.771200338995314,572.8750215582454,5.470760972863616
8,6,19.942105398140164,861.8365893166147,7.663792359626725
9,6,21.124860159860887,916.7204629312105,8.605685270573572
10,6,20.948834524190765,1258.8420672854497,12.528866791515204
11,6,22.865192068577475,1138.3088483880629,9.679943184302912
12,6,22.830495425215755,1351.0380766358903,11.688223254205898
13,6,23.303134206818616,1357.554775425874,13.24016613467306
14,6,25.887795028977962,1029.5335027085232,10.128452794185867
15,6,25.668294715115803,944.1161660483903,8.483831130766848
16,6,25.440933398966543,775.7772770299315,7.255111606187363
17,6,23.85732396447726,503.1400707189523,4.361771270828852
18,6,22.297266860377,282.61263833053874,2.476980869822221
19,6,16.582287312730614,1.7124377926599753e-13,1.668471683794773e-15
20,6,21.122055042731766,0.0,0.0
21,6,16.193433790383366,0.0,0.0
22,6,14.600316624401566,0.0,0.0
23,6,15.951222232962058,0.0,0.0
0,6,10.139050734574566,0.0,0.0
1,6,10.71364534157988,0.0,0.0
2,6,12.193032520440989,0.0,0.0
3,6,13.618116258841813,0.0,0.0
4,6,11.525608949734425,0.0,0.0
5,6,15.235419689767548,0.0,0.0
6,6,15.16387357804161,265.1349652485275,2.391531688343169
7,6,18.514744830722115,514.4059436274102,4.899190377677218
8,6,18.25963260000716,768.8646297334188,7.41495546779396
9,6,20.766783452553476,908.9619223073894,8.617594434614485
10,6,18.59279693161481,1084.2872359880223,9.487189105021528
11,6,25.811383725746197,1156.4304961257797,10.467564600374615
12,6,25.949841057524278,1365.5146826652808,12.667987133779729
13,6,23.092923405314597,1347.3537723962384,13.057642329277007
14,6,27.123524420095205,1030.5128270557261,10.009719080957654
15,6,27.308540704719675,977.9523585780734,8.836953510761889
16,6,27.213695933447262,856.1236434522058,7.761407430196888
17,6,25.46850931413294,601.0347681124153,5.8824594743749845
18,6,20.7405107041662,250.0178010278272,2.3500648951942895
19,6,19.34444813346251,1.4941884247107272e-13,1.4817867557362081e-15
20,6,18.800066789860477,0.0,0.0
21,6,17.263059241567056,0.0,0.0
22,6,11.69834617348089,0.0,0.0
23,6,12.995616309716754,0.0,0.0
0,6,13.839470631719916,0.0,0.0
1,6,13.570413096156736,0.0,0.0
2,6,12.296068480111558,0.0,0.0
3,6,11.509648940917254,0.0,0.0
4,6,12.82676949784708,0.0,0.0
5,6,12.514948372024488,0.0,0.0
6,6,13.416033503483236,300.00455207084167,2.8333802313433134
7,6,18.885174221508024,549.510832846802,5.271926537773198
8,6,20.66413994370942,844.5405347319784,7.70906969986724
9,6,19.48152817101053,1042.669090510855,9.246644751299565
10,6,22.39759296963643,1154.3035844354943,10.06542578826556
11,6,27.398834616024637,1293.501437912603,11.74948634451047
12,6,22.35877106862243,1337.095849616014,12.191089345384444
13,6,25.959506040594583,1227.2063477427332,11.948012023662608
14,6,26.568094030359507,1105.7205691527772,9.749988762045328
15,6,28.412604901773776,1008.0084099956678,8.677348767239653
16,6,26.680133316251936,707.1901924448417,6.260736698713497
17,6,24.8600569055473,533.8427750582861,4.629067337619073
18,6,22.997113190837602,280.97708466760514,2.403414744168171
19,6,20.2979276955452,1.5431312680411248e-13,1.3522130423340483e-15
20,6,17.393122455552408,0.0,0.0
21,6,16.14521402778651,0.0,0.0
22,6,16.515712656172383,0.0,0.0
23,6,16.077976194321156,0.0,0.0
0,6,12.214612388927376,0.0,0.0
1,6,14.079374571696981,0.0,0.0
2,6,11.489378923873044,0.0,0.0
3,6,11.636905019134796,0.0,0.0
4,6,13.013353154891663,0.0,0.0
5,6,13.982824136035825,0.0,0.0
6,6,14.929859544563714,271.9106517804812,2.537783259775428
7,6,16.853648804428804,603.1345921626843,5.208195192377464
8,6,18.63730797490164,813.1119153219996,7.722630369072241
9,6,21.62679128998998,1074.3175229199721,9.73658217997382
10,6,23.356292550379997,1207.2097193965026,10.341729122292243
11,6,26.026739260730814,1160.0845679860813,11.272096458262778
12,6,24.47504542761762,1387.9688060375775,12.194156350164974
13,6,23.89491139165297,1221.7270146085757,12.210808283175593
14,6,26.477900026090953,1060.41538478383,9.411552828349338
15,6,27.141803052878775,928.9383778238122,8.89032169493666
16,6,23.868006153702275,773.9538382665604,6.593906874121166
17,6,24.21433616334101,581.3151866571247,5.433438855217611
18,6,24.953384291105998,297.50471738509435,2.8347696753451594
19,6,20.031030806338002,1.4724146127391065e-13,1.303922153840587e-15
20,6,20.17311630346225,0.0,0.0
21,6,14.462103055886903,0.0,0.0
22,6,13.133107242226599,0.0,0.0
23,6,12.503296421018073,0.0,0.0
0,6,10.590990963376923,0.0,0.0
1,6,11.264520570859174,0.0,0.0
2,6,10.452112256544126,0.0,0.0
3,6,12.451049046546855,0.0,0.0
4,6,12.184613616988115,0.0,0.0
5,6,14.529805896317509,0.0,0.0
6,6,14.10702803115031,259.9285610859222,2.4686171388537765
7,6,16.715817288321382,529.8135702703023,4.624304809750147
8,6,17.106159426629883,825.0942120817705,7.575456987715876
9,6,18.271464206771185,960.0251615032438,9.206868031368108
10,6,23.274464049070698,1228.1901571906678,10.960027698043174
11,6,25.22159144219111,1317.5838339385884,12.951143147020735
12,6,24.158261874263815,1171.0461442667954,10.580993188181566
13,6,22.83994987281873,1273.4901589549368,12.273968157236741
14,6,22.135296904574627,1171.0033919160417,10.063964832275683
15,6,27.82816826187353,937.3787376230958,8.70318194600207
16,6,27.456608554015162,773.7293779587231,6.6216302194912195
17,6,25.409014496409288,501.84835024215874,4.759799266899881
18,6,21.475104501860994,270.9577294117291,2.7053863558571356
19,6,20.688963818319746,1.382873983245721e-13,1.2601367476861457e-15
20,6,20.92720068417285,0.0,0.0
21,6,15.83662254374115,0.0,0.0
22,6,14.288602958662695,0.0,0.0
23,6,12.48820821421541,0.0,0.0
0,6,11.625766359831466,0.0,0.0
1,6,12.397979472395948,0.0,0.0
2,6,11.285017621905936,0.0,0.0
3,6,11.39656071203435,0.0,0.0
4,6,12.30136153658559,0.0,0.0
5,6,13.987498387172444,0.0,0.0
6,6,17.240592285278844,258.9507234518797,2.4037764259586982
7,6,16.104661690965326,589.8915593111537,5.5750923300364645
8,6,19.152627933768915,760.9325503225564,7.048381454235536
9,6,18.312003082006857,910.0533427344421,8.581929491127372
10,6,25.49903972242145,1195.348676026089,11.7765335076046
11,6,25.410740156609293,1170.9839900347918,11.055265269380673
12,6,25.877441527578117,1292.7776510913409,10.98458471320294
13,6,25.990870585439236,1276.762567521354,10.879174326723673
14,6,23.685287689497788,1080.2757915975378,9.713588362934802
15,6,24.191856799103835,882.2682390514253,7.573049156882732
16,6,25.236677953360704,773.8447841712963,7.384263365140952
17,6,23.91458127241331,575.335715673762,5.056854055173319
18,6,22.853985021292488,287.1310810307023,2.5585555715549777
19,6,21.13482152892649,1.568033832473419e-13,1.4428196112357375e-15
20,6,18.79577116008199,0.0,0.0
21,6,18.190821034709856,0.0,0.0
22,6,14.169196557553795,0.0,0.0
23,6,11.94782344375798,0.0,0.0
0,6,12.405733286694511,0.0,0.0
1,6,13.165773067848516,0.0,0.0
2,6,10.519042395912198,0.0,0.0
3,6,14.01870235756396,0.0,0.0
4,6,13.038565824555654,0.0,0.0
5,6,14.18774241138108,0.0,0.0
6,6,16.414734772437793,301.2045587458009,2.828861835055534
7,6,15.227394437889924,567.3542973899548,5.64272957959323
8,6,19.744375379330982,760.939524650311,6.528707213229669
9,6,18.34633877795464,1011.1997135546691,8.60058356061533
10,6,22.359674807787712,1132.4391487946127,10.698743542630343
11,6,21.476424391814586,1336.097418487035,12.74707453684901
12,6,25.15295976765048,1323.9096241632744,13.21190822215308
13,6,27.863791144466095,1201.3771224428374,11.544470939615431
14,6,26.147162431058664,1042.8366440354052,8.8260985126379
15,6,27.98609768321136,964.4162921036343,9.407108205207713
16,6,26.648631888256915,716.6486470443867,7.0989607160206045
17,6,25.815315401579564,510.0183817944632,4.46656644403603
18,6,24.52223479635819,301.85582640156923,2.9211512257671406
19,6,18.654764540243708,1.5551268162315127e-13,1.3521208651200544e-15
20,6,15.343413312284168,0.0,0.0
21,6,18.898761333998735,0.0,0.0
22,6,13.904256106003663,0.0,0.0
23,6,11.194829776169522,0.0,0.0
0,6,11.587886785713941,0.0,0.0
1,6,10.812350739807698,0.0,0.0
2,6,12.911277485426314,0.0,0.0
3,6,13.234280664867358,0.0,0.0
4,6,11.797081817254085,0.0,0.0
5,6,12.87027562547077,0.0,0.0
6,6,15.40611596611979,277.6765038089481,2.442107794723802
7,6,12.765628842738412,519.2072666381089,5.122666241672862
8,6,17.21307121974436,831.6733794392642,8.284070235842849
9,6,19.90832200267612,1034.0909138941647,9.31426228004972
10,6,23.054251583386005,1124.5375924656414,10.036490120072308
11,6,23.482393562261944,1276.669316685783,10.882632734096488
12,6,24.687722799907096,1278.7278517885607,12.581221301539806
13,6,24.54018967605005,1093.345051662146,10.535587747323955
14,6,23.911981273132415,1041.4887011639985,10.215098270924667
15,6,26.427507803247337,1036.1810279003396,8.91960109166742
16,6,23.349482709591985,763.3355491556989,7.217677299240247
17,6,23.369578042166246,558.7199900974612,4.867297183634007
18,6,20.17089604978509,278.6847285147012,2.5454827701470517
19,6,19.326217957033066,1.481135942036788e-13,1.4273787965882558e-15
20,6,21.201893300665873,0.0,0.0
21,6,14.709841438881831,0.0,0.0
22,6,14.561649076174502,0.0,0.0
23,6,11.666326303433426,0.0,0.0
0,6,14.114099835638424,0.0,0.0
1,6,12.325701120275482,0.0,0.0
2,6,12.423346882075734,0.0,0.0
3,6,10.634144661720125,0.0,0.0
4,6,9.077367290724542,0.0,0.0
5,6,13.13240894573896,0.0,0.0
6,6,13.349500658497345,253.02754925345127,2.491047323409951
7,6,17.830079429180433,549.9827616784227,5.375694820253104
8,6,19.075828861032804,756.8628285938512,7.512660651182187
9,6,21.110148408877826,945.5725102664668,8.374487421490587
10,6,20.83348242920263,1195.359267091683,11.165943965353017
11,6,25.292236306928533,1190.3475240813443,11.659164765234232
12,6,23.976469091436886,1127.8536676575382,9.756281417878794
13,6,26.37405902600884,1203.0767717453948,11.811972382441379
14,6,24.104485529020042,1258.4871169672876,11.341233159483556
15,6,26.113803730244463,990.3520889094549,9.459037748842835
16,6,23.564022102392368,766.7833054786748,7.06605162571047
17,6,23.191652938121386,524.1903832718982,4.819124535343086
18,6,25.149657908918027,296.41782659536074,2.542128660272526
19,6,21.379552312471898,1.4709575119653447e-13,1.4649498344420492e-15
20,6,19.045508901581464,0.0,0.0
21,6,16.149063037411423,0.0,0.0
22,6,14.954776754977852,0.0,0.0
23,6,14.983748813034971,0.0,0.0
0,7,13.132567096085316,0.0,0.0
1,7,12.080251201205037,0.0,0.0
2,7,11.450499078185574,0.0,0.0
3,7,11.460733739968633,0.0,0.0
4,7,14.240283396236856,0.0,0.0
5,7,14.647940374336867,0.0,0.0
6,7,18.619599730194242,290.12925021318983,2.4884386457315135
7,7,19.734363827650373,562.2236895654926,4.854198843169288
8,7,21.87208605512607,836.7137518557927,8.038876654848968
9,7,22.897535196693152,943.8592149389854,8.717665371234194
10,7,21.40376566209525,1203.391989846993,10.6673560971644
11,7,24.526424866311913,1190.9684552563574,10.133908757230603
12,7,25.85296353776359,1327.2557590372426,12.467306404487491
13,7,25.28135071012484,1084.690434215184,9.623694917721199
14,7,28.35097202900566,1172.8797707908086,11.166141871702473
15,7,27.780762372616397,900.4227334037515,8.121907710301285
16,7,23.420055517607246,757.5568278167428,6.691588871316936
17,7,24.190809759511176,542.0628227408691,4.777734802149358
18,7,20.310660357609528,247.21300185037728,2.1111221476706508
19,7,21.021793751520256,1.5245605356697605e-13,1.4853951228781682e-15
20,7,19.635305698012022,0.0,0.0
21,7,21.610541280097276,0.0,0.0
22,7,16.308298171895707,0.0,0.0
23,7,13.546340871118252,0.0,0.0
0,7,16.08758565059907,0.0,0.0
1,7,9.893252532729434,0.0,0.0
2,7,9.993246656511296,0.0,0.0
3,7,10.604837540568957,0.0,0.0
4,7,14.772461158124498,0.0,0.0
5,7,16.14299107243476,0.0,0.0
6,7,14.362670959804383,269.4675361000149,2.5557036854272974
7,7,18.78292115562528,568.4944739351258,5.494592455649688
8,7,18.862420658688887,712.8727640585538,6.622749088996462
9,7,22.962481729913268,893.3147691512498,8.019511431427256
10,7,23.61689906298788,1061.0311367275112,10.471241577973263
11,7,26.392974408318217,1135.093389727291,9.99321282207042
12,7,24.69417307401568,1249.1323946570346,11.958468210792901
